,[1] Accuracy,[1] Steps,[1] Time,[2] Accuracy,[2] Steps,[2] Time,[3] Accuracy,[3] Steps,[3] Time
9298,69.66292134831461,89.0,40.11753702163696,73.86363636363636,88.0,267.05481243133545,73.5632183908046,87.0,683.4737346172333
9299,93.75,32.0,35.195395946502686,96.77419354838709,31.0,237.56266069412231,96.66666666666669,30.0,668.2172546386719
9301,0.0,15.0,37.47868323326111,50.0,14.0,248.83399629592896,30.76923076923077,13.0,569.2755043506622
9302,66.0,50.0,44.44859194755554,77.55102040816327,49.0,288.31146693229675,72.91666666666666,48.0,631.3646447658539
9304,64.86486486486487,37.0,36.80616331100464,91.66666666666666,36.0,247.47741508483887,71.42857142857143,35.0,769.2755863666534
9305,92.30769230769229,26.0,36.047825813293464,96.0,25.0,327.02849030494684,91.66666666666666,24.0,728.3830971717834
9307,85.71428571428571,49.0,38.869964361190796,81.25,48.0,311.37797403335566,82.97872340425532,47.0,748.9443237781525
9309,52.941176470588246,17.0,36.26971626281738,62.5,16.0,248.96169638633728,60.0,15.0,571.4505257606506
9311,77.7777777777778,90.0,45.82211399078369,78.65168539325843,89.0,256.2200028896332,80.68181818181817,88.0,756.0468788146973
9312,94.5945945945946,37.0,41.46715521812439,97.2222222222222,36.0,241.95289301872253,97.14285714285714,35.0,728.863707780838
9313,91.66666666666666,36.0,37.39886236190796,94.28571428571428,35.0,250.58940935134888,94.11764705882351,34.0,627.0923860073091
9314,92.30769230769229,39.0,38.998068571090705,92.10526315789473,38.0,236.47735166549683,91.8918918918919,37.0,575.5252313613893
9315,88.23529411764706,34.0,42.02021312713622,87.87878787878788,33.0,267.5643944740296,90.625,32.0,726.9838721752167
9316,80.0,55.0,39.38409686088561,77.7777777777778,54.0,284.9002614021301,81.13207547169812,53.0,724.5252687931061
9317,53.33333333333334,15.0,37.7066798210144,71.42857142857143,14.0,288.5339014530182,84.61538461538461,13.0,705.7132656574249
9318,58.82352941176471,17.0,36.878624677658074,75.0,16.0,262.9504988193512,66.66666666666666,15.0,617.7562727928163
9320,43.75,16.0,37.02058720588685,46.66666666666666,15.0,237.2305381298065,78.57142857142857,14.0,617.8613910675049
9321,57.14285714285714,35.0,38.69170093536378,64.70588235294117,34.0,253.528315782547,78.78787878787878,33.0,624.1490194797516
9322,89.47368421052632,38.0,37.94850182533264,89.18918918918921,37.0,272.79296708107,91.66666666666666,36.0,709.4131968021393
9323,83.33333333333334,42.0,38.04803681373596,85.36585365853658,41.0,231.8507602214813,87.5,40.0,759.5215170383452
9324,35.714285714285715,14.0,41.27236795425415,69.23076923076923,13.0,219.14146518707275,83.33333333333334,12.0,706.2731473445892
9325,50.0,8.0,37.66837739944458,42.857142857142854,7.0,222.4712507724762,33.33333333333333,6.0,717.138747215271
9327,68.75,16.0,44.244694232940674,66.66666666666666,15.0,233.9502067565918,92.85714285714286,14.0,620.0935068130492
9328,38.70967741935485,31.0,47.10782599449158,46.66666666666666,30.0,232.38215374946597,31.03448275862069,29.0,616.2187671661378
9329,68.75,16.0,46.36032509803772,66.66666666666666,15.0,235.1200885772705,71.42857142857143,14.0,737.7540535926819
9330,82.35294117647058,119.0,60.033745765686035,82.20338983050848,118.0,278.78898906707764,87.1794871794872,117.0,759.5516822338104
9331,91.0112359550562,178.0,63.96750664710999,96.045197740113,177.0,324.2230434417725,97.72727272727272,176.0,722.9563694000244
9332,78.94736842105263,38.0,48.08114862442017,81.08108108108108,37.0,265.2398154735565,86.1111111111111,36.0,622.4557263851167
9333,86.8421052631579,38.0,56.43175101280213,89.18918918918921,37.0,279.15371799469,86.1111111111111,36.0,764.5034403800964
9334,85.18518518518519,135.0,64.41159415245056,85.82089552238807,134.0,315.5774006843567,85.71428571428571,133.0,791.9734222888948
9335,46.153846153846146,13.0,49.30728697776794,50.0,12.0,256.070449590683,72.72727272727273,11.0,688.8351809978485
9336,42.5531914893617,47.0,48.02101755142212,43.47826086956522,46.0,250.18821167945862,46.66666666666666,45.0,749.8144731521606
9338,69.6969696969697,33.0,54.60391592979431,75.0,32.0,267.64938926696783,67.74193548387096,31.0,770.1740107536316
9339,80.34188034188034,117.0,50.67110061645508,80.17241379310343,116.0,263.52062320709234,84.34782608695653,115.0,751.3218696117401
9340,75.75757575757575,33.0,44.94832754135132,75.0,32.0,235.01762247085568,70.96774193548387,31.0,676.1759531497955
9341,12.5,8.0,42.63025712966919,14.285714285714285,7.0,231.24543642997745,50.0,6.0,706.4886658191681
9342,87.5,24.0,45.3900625705719,86.95652173913044,23.0,234.35381031036374,86.36363636363636,22.0,729.1489064693451
9343,57.69230769230769,26.0,44.06273865699768,60.0,25.0,234.88012862205503,79.16666666666666,24.0,693.9239892959595
9344,53.33333333333334,15.0,41.503468751907356,71.42857142857143,14.0,232.98179078102112,92.30769230769229,13.0,700.6889152526855
9345,52.631578947368425,19.0,44.70749092102051,88.8888888888889,18.0,228.75538420677185,88.23529411764706,17.0,698.7740321159363
9347,40.0,15.0,53.1429967880249,57.14285714285714,14.0,275.4952278137207,69.23076923076923,13.0,618.0836079120636
9348,52.941176470588246,17.0,50.66491413116455,62.5,16.0,244.86675190925598,66.66666666666666,15.0,714.5776472091675
9349,88.8888888888889,27.0,50.479915142059326,88.46153846153845,26.0,235.31526613235474,88.0,25.0,635.2683770656587
9350,57.14285714285714,14.0,42.95332717895508,84.61538461538461,13.0,236.9909462928772,75.0,12.0,615.5276184082031
9351,69.23076923076923,13.0,43.742231607437134,83.33333333333334,12.0,230.6513910293579,90.9090909090909,11.0,736.7702193260193
9352,56.25,16.0,42.6626353263855,53.33333333333334,15.0,234.6259832382202,57.14285714285714,14.0,738.4150822162628
9353,56.00000000000001,50.0,46.93119525909424,73.46938775510205,49.0,246.85026407241818,64.58333333333334,48.0,796.6237435340881
9354,66.66666666666666,21.0,41.647159576416016,40.0,20.0,235.30476260185242,73.68421052631578,19.0,732.0374331474304
9355,52.17391304347826,23.0,46.450907707214355,72.72727272727273,22.0,234.00084400177,76.19047619047619,21.0,704.8443417549132
9356,70.76923076923076,65.0,45.43077254295349,78.125,64.0,243.502347946167,77.7777777777778,63.0,659.6317603588103
9357,60.0,20.0,49.2710394859314,73.68421052631578,19.0,232.495014667511,83.33333333333334,18.0,706.0238800048828
9358,88.57142857142857,35.0,44.89937043190002,91.17647058823529,34.0,242.64812684059143,90.9090909090909,33.0,754.0997979640961
9359,91.17647058823529,34.0,45.31236457824707,96.96969696969695,33.0,237.4956521987915,96.875,32.0,735.6759896278381
9360,82.6086956521739,115.0,55.35365891456604,86.8421052631579,114.0,271.76060914993286,87.61061946902655,113.0,740.0441989898683
9361,94.44444444444444,36.0,50.712674856185906,97.14285714285714,35.0,243.75396275520325,94.11764705882351,34.0,692.8032884597777
9362,65.21739130434783,46.0,45.735413551330566,75.55555555555556,45.0,238.47062015533447,70.45454545454545,44.0,776.3847780227661
9363,90.9090909090909,22.0,47.08682274818421,90.4761904761905,21.0,256.7039804458618,95.0,20.0,765.8756530284883
9364,84.375,32.0,45.88701939582825,83.87096774193549,31.0,293.5810120105744,83.33333333333334,30.0,711.787782907486
9365,21.052631578947366,19.0,46.209194660186775,77.7777777777778,18.0,244.05540800094604,82.35294117647058,17.0,747.2422933578491
9366,69.23076923076923,13.0,55.703343868255615,58.33333333333334,12.0,271.248859167099,63.63636363636363,11.0,701.0772573947906
9367,66.66666666666666,9.0,55.10475993156433,62.5,8.0,274.51790523529047,57.14285714285714,7.0,605.4893915653229
9368,9.090909090909092,11.0,53.62600564956665,50.0,10.0,247.55110883712769,66.66666666666666,9.0,586.1374967098236
9369,50.0,36.0,56.59379577636719,74.28571428571429,35.0,257.13543725013733,73.52941176470588,34.0,629.6384260654451
9370,66.66666666666666,21.0,55.95749044418335,75.0,20.0,251.22849345207214,84.21052631578947,19.0,737.9853599071503
9371,0.0,16.0,48.434727907180786,73.33333333333333,15.0,263.3852965831757,85.71428571428571,14.0,781.6000361442566
9372,81.81818181818183,44.0,49.92949461936951,83.72093023255816,43.0,323.66373729705816,85.71428571428571,42.0,770.4637472629547
9373,93.18181818181816,44.0,48.06603527069092,93.02325581395347,43.0,277.1669888496399,90.4761904761905,42.0,736.0933358669281
9374,93.54838709677419,31.0,50.68868970870972,96.66666666666669,30.0,246.5284960269928,96.55172413793105,29.0,751.9627323150635
9375,87.8048780487805,41.0,47.958979368209846,82.5,40.0,248.30395913124084,84.61538461538461,39.0,789.7369322776794
9376,79.54545454545455,44.0,48.33474326133728,79.06976744186046,43.0,250.2629222869873,73.80952380952381,42.0,790.3116111755371
9377,55.88235294117647,34.0,48.55740308761597,84.84848484848484,33.0,244.78283309936523,84.375,32.0,772.3340048789978
9378,57.894736842105274,57.0,52.77858853340149,58.92857142857143,56.0,275.4383995532989,61.81818181818181,55.0,752.0258116722107
9379,61.40350877192983,57.0,52.34591484069824,64.28571428571429,56.0,250.256338596344,61.81818181818181,55.0,759.1093657016754
9380,92.26190476190477,168.0,60.43060779571533,91.01796407185628,167.0,300.9478631019593,91.56626506024095,166.0,830.6717529296875
9381,94.87179487179485,39.0,53.71327543258667,94.73684210526315,38.0,256.70876574516296,94.5945945945946,37.0,714.7480185031891
9382,88.63636363636364,44.0,50.38941311836243,90.69767441860463,43.0,251.11230087280273,92.85714285714286,42.0,764.5139575004578
9383,96.0,25.0,46.13724613189697,91.66666666666666,24.0,253.61504435539246,95.65217391304348,23.0,789.0310156345367
9384,53.846153846153854,13.0,45.330782175064094,50.0,12.0,253.82952499389648,72.72727272727273,11.0,784.4888136386871
9385,57.14285714285714,56.0,54.013793230056756,67.27272727272727,55.0,274.6224274635315,64.81481481481481,54.0,771.581728219986
9386,42.857142857142854,14.0,48.20892763137818,61.53846153846154,13.0,256.5121645927429,58.33333333333334,12.0,763.9554696083069
9387,7.6923076923076925,13.0,54.02249097824097,8.333333333333332,12.0,246.05756521224976,45.45454545454545,11.0,667.0919904708862
9388,70.0,10.0,49.3136830329895,66.66666666666666,9.0,255.50870442390442,62.5,8.0,668.4540503025055
9389,82.2222222222222,45.0,50.93930196762085,79.54545454545455,44.0,263.2608494758606,79.06976744186046,43.0,769.5018801689148
9390,52.631578947368425,19.0,48.0039234161377,72.2222222222222,18.0,269.25420928001404,76.47058823529412,17.0,773.0188302993774
9391,68.0,25.0,52.312718868255615,83.33333333333334,24.0,266.4816076755524,56.52173913043478,23.0,775.7589271068573
9392,88.8888888888889,36.0,50.86347436904907,88.57142857142857,35.0,258.0762002468109,91.17647058823529,34.0,829.7661869525909
9393,82.92682926829268,41.0,53.62286925315857,85.0,40.0,262.09047555923456,87.1794871794872,39.0,777.9146220684053
9394,80.10752688172043,186.0,71.29185032844543,83.7837837837838,185.0,310.70490455627436,83.69565217391305,184.0,853.1851570606233
9395,31.25,16.0,51.46542286872864,33.33333333333333,15.0,266.55278301239014,50.0,14.0,668.7575104236603
9396,57.69230769230769,26.0,48.59239673614502,68.0,25.0,254.06082844734192,83.33333333333334,24.0,769.9089984893799
9397,93.54838709677419,31.0,51.42746233940125,96.66666666666669,30.0,269.77847957611084,96.55172413793105,29.0,632.8424949645996
9398,34.375,32.0,54.20139646530152,45.16129032258064,31.0,260.70870780944824,43.33333333333334,30.0,583.7734138965608
9399,14.285714285714285,28.0,51.14039969444275,25.925925925925927,27.0,255.0067572593689,19.230769230769234,26.0,724.5095105171204
9400,83.33333333333334,162.0,62.20430994033814,80.12422360248445,161.0,307.6670684814453,86.25,160.0,895.0284459590912
9401,69.44444444444444,36.0,49.39959669113159,80.0,35.0,264.2034695148468,88.23529411764706,34.0,717.1370944976808
9402,81.57894736842105,190.0,65.22779321670532,84.12698412698413,189.0,306.41494894027716,82.97872340425532,188.0,882.6949424743652
9404,60.0,20.0,52.44470977783203,84.21052631578947,19.0,251.9730167388916,83.33333333333334,18.0,641.3011755943297
9405,71.42857142857143,14.0,55.97598147392273,76.92307692307693,13.0,256.5215170383453,66.66666666666666,12.0,607.6487429141997
9406,50.0,32.0,55.80672836303711,58.064516129032256,31.0,253.99346590042114,56.66666666666666,30.0,805.8559906482698
9407,20.0,10.0,53.87829542160034,0.0,9.0,254.1565270423889,37.5,8.0,801.7061705589294
9408,59.375,64.0,58.68743586540222,60.317460317460316,63.0,276.5046098232269,59.67741935483871,62.0,846.0467505455017
9409,60.396039603960396,101.0,61.610495328903205,66.0,100.0,285.24916529655457,62.62626262626264,99.0,849.8240933418274
9410,50.0,14.0,51.9442138671875,46.153846153846146,13.0,259.7676527500153,66.66666666666666,12.0,759.6354157924652
9411,85.71428571428571,14.0,55.73736929893494,100.0,13.0,253.80003833770752,91.66666666666666,12.0,785.6541221141815
9412,57.14285714285714,21.0,54.24772334098816,65.0,20.0,251.66012144088745,78.94736842105263,19.0,802.8489305973053
9413,64.86486486486487,37.0,53.7286627292633,61.111111111111114,36.0,255.28988814353943,62.85714285714285,35.0,832.131386756897
9414,77.7777777777778,27.0,51.10971736907959,73.07692307692307,26.0,262.17133283615107,88.0,25.0,825.9783821105957
9416,54.54545454545454,33.0,53.474113941192634,53.125,32.0,264.36296939849854,58.064516129032256,31.0,842.4012269973755
9417,95.91836734693877,49.0,53.34092569351196,97.91666666666666,48.0,268.85653281211853,100.0,47.0,749.6363162994385
9418,11.111111111111109,9.0,49.227290391922,37.5,8.0,260.1950855255127,28.57142857142857,7.0,782.3858194351196
9419,78.04878048780488,41.0,53.60538291931152,77.5,40.0,265.62824249267584,76.92307692307693,39.0,758.9471523761749
9420,62.16216216216216,37.0,54.14820647239685,80.55555555555556,36.0,271.9730875492096,88.57142857142857,35.0,805.186802148819
9421,55.555555555555564,18.0,54.997959852218635,58.82352941176471,17.0,265.5124306678772,81.25,16.0,766.2790145874022
9422,50.0,16.0,51.43945598602295,73.33333333333333,15.0,261.9509370326996,57.14285714285714,14.0,775.4835510253906
9423,25.0,12.0,49.87868475914002,63.63636363636363,11.0,249.66176891326904,60.0,10.0,853.3830389976501
9424,47.82608695652174,23.0,53.80454802513122,81.81818181818183,22.0,255.38422083854675,80.95238095238095,21.0,845.5039188861847
9425,60.0,10.0,53.15929174423218,55.555555555555564,9.0,261.98358941078186,50.0,8.0,735.7271642684938
9426,56.862745098039206,51.0,57.27752327919006,68.0,50.0,270.3219835758209,69.38775510204081,49.0,837.0306401252748
9427,62.85714285714285,35.0,53.3610737323761,70.58823529411767,34.0,279.25519013404846,72.72727272727273,33.0,790.3137238025665
9428,30.0,10.0,50.80492234230042,22.222222222222218,9.0,268.6899509429932,37.5,8.0,861.8500051498413
9429,85.29411764705883,34.0,54.489991426467896,81.81818181818183,33.0,267.08716702461237,93.75,32.0,854.2176458835602
9430,56.66666666666666,30.0,53.53473162651062,68.96551724137932,29.0,277.4334621429444,82.14285714285714,28.0,763.1749939918518
9431,91.66666666666666,24.0,52.727246522903435,91.30434782608695,23.0,278.18797779083246,90.9090909090909,22.0,796.0512490272522
9433,66.66666666666666,48.0,58.25861191749573,80.85106382978722,47.0,274.7862265110016,86.95652173913044,46.0,646.2009942531587
9434,75.0,40.0,60.56467032432556,71.7948717948718,39.0,265.2105281352997,84.21052631578947,38.0,729.0963735580444
9435,78.125,32.0,57.771178483963006,77.4193548387097,31.0,271.50167202949524,90.0,30.0,838.1632158756256
9436,76.0,25.0,59.61495780944824,79.16666666666666,24.0,264.0024468898773,91.30434782608695,23.0,834.6237947940826
9437,66.66666666666666,21.0,56.81451797485352,70.0,20.0,255.9603807926178,78.94736842105263,19.0,806.4708533287047
9438,60.0,15.0,59.05128264427185,78.57142857142857,14.0,260.89869022369385,84.61538461538461,13.0,857.9639930725098
9439,51.51515151515152,33.0,61.32207465171814,65.625,32.0,272.8974621295929,77.4193548387097,31.0,741.8588528633118
9440,58.33333333333334,12.0,53.37615203857422,63.63636363636363,11.0,264.5093417167664,60.0,10.0,798.1258709430695
9441,88.46153846153845,26.0,61.07180762290954,92.0,25.0,267.74257588386536,87.5,24.0,814.4172694683075
9442,68.75,32.0,57.68027901649475,51.612903225806456,31.0,268.12610912323,73.33333333333333,30.0,823.31125831604
9443,31.914893617021278,47.0,59.96932363510132,50.0,46.0,277.78620076179504,46.66666666666666,45.0,751.2523202896118
9444,80.0,35.0,63.320265769958496,79.41176470588233,34.0,284.46857237815857,78.78787878787878,33.0,822.6556856632233
9445,35.483870967741936,31.0,59.14927315711975,86.66666666666669,30.0,275.4629032611847,89.65517241379311,29.0,793.9401059150696
9446,95.83333333333334,24.0,59.74612259864807,95.65217391304348,23.0,277.65869808197016,100.0,22.0,815.5361304283142
9447,66.66666666666666,27.0,59.876137971878045,69.23076923076923,26.0,282.9011988639832,80.0,25.0,826.2431976795198
9448,91.30434782608695,23.0,60.173118591308594,95.45454545454544,22.0,270.9322979450226,95.23809523809523,21.0,840.7303991317749
9449,75.55555555555556,45.0,69.75045442581178,81.81818181818183,44.0,282.36399984359736,83.72093023255816,43.0,825.7774384021759
9450,0.0,12.0,65.78322839736938,9.090909090909092,11.0,273.4466297626496,40.0,10.0,785.1056118011475
9451,76.19047619047619,21.0,63.543621301651,45.0,20.0,260.3486053943634,84.21052631578947,19.0,777.253422498703
9452,27.777777777777782,18.0,63.55267024040222,64.70588235294117,17.0,271.8493130207062,75.0,16.0,783.9538609981537
9453,35.29411764705883,17.0,63.21747279167175,68.75,16.0,256.71053051948553,73.33333333333333,15.0,798.1407408714294
9454,70.0,10.0,55.701348543167114,88.8888888888889,9.0,257.96570920944214,87.5,8.0,812.2278277873993
9455,71.875,32.0,66.17429900169373,70.96774193548387,31.0,264.52842044830317,66.66666666666666,30.0,789.183363199234
9456,78.04878048780488,41.0,63.85568356513977,92.5,40.0,280.623854637146,87.1794871794872,39.0,714.9904897212982
9457,66.66666666666666,39.0,60.67519450187683,81.57894736842105,38.0,275.9303276538849,86.4864864864865,37.0,709.4040541648865
9458,93.75,32.0,58.844318151474,96.77419354838709,31.0,272.94753241538996,93.33333333333331,30.0,815.94895362854
9459,57.77777777777778,45.0,66.94072222709657,56.81818181818182,44.0,274.03011226654047,60.465116279069754,43.0,791.70409989357
9460,77.14285714285717,35.0,70.01107001304625,91.17647058823529,34.0,273.0204308032989,93.93939393939394,33.0,818.7226662635803
9461,46.66666666666666,30.0,67.43504214286804,58.620689655172406,29.0,279.19468688964844,92.85714285714286,28.0,821.3230547904968
9462,70.0,10.0,62.81210947036743,77.7777777777778,9.0,275.659508228302,87.5,8.0,664.5606074333191
9463,84.0909090909091,44.0,64.73780846595764,90.69767441860463,43.0,280.14922642707825,85.71428571428571,42.0,816.6827890872955
9464,53.33333333333334,30.0,69.68047118186949,62.06896551724138,29.0,283.31166934967035,92.85714285714286,28.0,866.6253437995911
9465,46.153846153846146,13.0,61.20059204101562,50.0,12.0,276.5540406703949,54.54545454545454,11.0,813.2875714302063
9466,15.384615384615385,13.0,68.2592043876648,25.0,12.0,265.11479139328003,27.27272727272727,11.0,836.7401061058044
9467,68.0,25.0,62.995748043060296,75.0,24.0,264.4607527256012,69.56521739130434,23.0,849.0871675014496
9468,44.444444444444436,18.0,69.03265428543091,52.941176470588246,17.0,275.36465787887573,68.75,16.0,862.9869639873505
9469,81.48148148148148,27.0,66.43028068542479,57.69230769230769,26.0,271.52608394622797,88.0,25.0,881.1313004493712
9470,0.0,15.0,76.21416068077087,57.14285714285714,14.0,270.1159558296204,46.153846153846146,13.0,837.803943157196
9471,68.57142857142857,35.0,66.11440372467041,70.58823529411767,34.0,273.71296167373663,72.72727272727273,33.0,853.7478585243225
9472,80.0,30.0,62.17201495170593,82.75862068965517,29.0,273.9384429454804,78.57142857142857,28.0,770.4945311546326
9473,55.555555555555564,27.0,58.92644739151001,73.07692307692307,26.0,277.93153405189514,76.0,25.0,677.9227454662322
9474,68.42105263157895,19.0,58.20027256011963,66.66666666666666,18.0,280.04140520095825,70.58823529411767,17.0,668.6737883090972
9475,60.86956521739131,23.0,59.38451504707336,50.0,22.0,272.1133718490601,71.42857142857143,21.0,677.5928463935853
9476,8.333333333333332,12.0,58.557212829589844,9.090909090909092,11.0,272.5080382823944,20.0,10.0,707.9432935714723
9477,46.66666666666666,30.0,61.16925024986267,62.06896551724138,29.0,283.5702376365662,67.85714285714286,28.0,760.5338053703308
9478,45.83333333333333,24.0,67.27353882789612,73.91304347826086,23.0,286.3600347042084,81.81818181818183,22.0,644.601446390152
9479,60.0,45.0,69.33988118171692,79.54545454545455,44.0,283.95162725448614,81.3953488372093,43.0,789.8464913368225
9480,72.72727272727273,33.0,65.14252305030823,75.0,32.0,283.23601388931274,70.96774193548387,31.0,839.9480843544006
9481,40.90909090909091,22.0,63.53780150413513,42.857142857142854,21.0,279.54102849960327,40.0,20.0,753.6617329120636
9482,54.54545454545454,22.0,60.788390398025506,66.66666666666666,21.0,287.61827731132513,85.0,20.0,762.2606494426727
9483,94.73684210526315,38.0,63.03601384162903,97.2972972972973,37.0,291.5656597614288,100.0,36.0,657.6615369319917
9484,78.94736842105263,38.0,63.8160629272461,78.37837837837837,37.0,304.52517771720886,80.55555555555556,36.0,797.2655651569366
9486,38.888888888888886,18.0,61.28108477592468,76.47058823529412,17.0,296.17818713188166,87.5,16.0,666.4209711551666
9487,62.22222222222222,45.0,63.883944511413574,63.63636363636363,44.0,318.9328608512878,62.7906976744186,43.0,793.1462650299072
9488,96.875,32.0,64.7227463722229,96.77419354838709,31.0,289.95211672782904,96.66666666666669,30.0,689.9579699039459
9489,52.27272727272727,44.0,70.32731699943542,60.465116279069754,43.0,294.0996210575104,59.523809523809526,42.0,695.6212446689606
9490,70.73170731707317,41.0,74.92890667915343,75.0,40.0,289.00072574615484,82.05128205128204,39.0,853.0368988513948
9491,52.941176470588246,17.0,71.70171499252321,75.0,16.0,273.1667251586914,80.0,15.0,811.8529078960419
9492,57.49999999999999,40.0,73.51619195938109,71.7948717948718,39.0,281.4942328929901,68.42105263157895,38.0,887.7981719970703
9493,68.0,25.0,71.70342779159544,75.0,24.0,283.28832578659063,82.6086956521739,23.0,794.0309500694275
9494,70.83333333333334,24.0,68.79463410377502,82.6086956521739,23.0,272.1840620040894,77.27272727272727,22.0,877.7013165950775
9495,70.0,40.0,64.53346395492554,69.23076923076923,39.0,280.92454886436457,84.21052631578947,38.0,908.688215494156
9496,79.41176470588233,34.0,70.33764290809631,66.66666666666666,33.0,286.5486557483673,84.375,32.0,758.8851218223572
9497,55.00000000000001,40.0,67.49126315116882,61.53846153846154,39.0,292.70036602020264,55.26315789473685,38.0,644.1496248245238
9498,53.846153846153854,26.0,64.21086716651918,64.0,25.0,281.3833441734314,75.0,24.0,762.9539108276367
9499,0.0,10.0,69.03540182113646,55.555555555555564,9.0,279.44770407676697,75.0,8.0,643.8200533390045
9500,69.01408450704226,71.0,75.21970129013063,74.28571428571429,70.0,303.46172642707825,71.01449275362319,69.0,839.1813547611238
9501,16.666666666666664,12.0,63.87459468841553,36.36363636363637,11.0,284.62887930870056,0.0,10.0,854.3343629837036
9502,95.83333333333334,24.0,71.76981568336488,95.65217391304348,23.0,278.4910228252411,95.45454545454544,22.0,761.3426194190979
9503,59.09090909090909,22.0,65.96651291847229,61.904761904761905,21.0,288.81656122207636,60.0,20.0,653.589994430542
9504,68.8888888888889,45.0,68.74058413505554,81.81818181818183,44.0,286.58343410491943,83.72093023255816,43.0,865.8754138946533
9505,48.64864864864865,37.0,65.30881333351135,63.88888888888889,36.0,290.5423905849457,74.28571428571429,35.0,800.2607486248016
9506,75.67567567567569,37.0,65.32732391357422,80.55555555555556,36.0,291.29751634597784,88.57142857142857,35.0,737.170979976654
9507,75.0,36.0,71.44226408004761,80.0,35.0,289.6478016376496,73.52941176470588,34.0,768.1203155517578
9508,64.70588235294117,17.0,76.27845954895021,81.25,16.0,293.99136829376215,80.0,15.0,809.8445410728455
9509,73.68421052631578,38.0,68.75694942474365,83.7837837837838,37.0,279.57856726646423,77.7777777777778,36.0,793.0433735847473
9510,40.90909090909091,22.0,72.19664597511293,47.61904761904761,21.0,288.70964670181274,50.0,20.0,864.6366863250732
9511,90.0,30.0,64.78745055198671,93.10344827586206,29.0,280.63133525848394,96.42857142857143,28.0,906.7126245498656
9512,55.00000000000001,20.0,66.3578691482544,73.68421052631578,19.0,280.751461982727,83.33333333333334,18.0,861.6366629600525
9514,86.66666666666669,45.0,66.86878657341003,86.36363636363636,44.0,287.41252660751337,86.046511627907,43.0,675.5588719844817
9515,12.5,8.0,65.06549620628357,0.0,7.0,279.6266210079193,33.33333333333333,6.0,843.9053716659546
9517,48.148148148148145,27.0,72.76051568984984,50.0,26.0,281.80183625221247,56.00000000000001,25.0,871.2536489963531
9518,74.07407407407408,81.0,76.15610122680664,75.0,80.0,303.64015460014343,75.9493670886076,79.0,947.2726845741272
9519,77.4193548387097,31.0,70.29423642158507,80.0,30.0,287.8757395744324,82.75862068965517,29.0,824.1256976127625
9520,50.0,22.0,71.64110732078551,52.38095238095239,21.0,289.9584994316101,90.0,20.0,817.2749512195587
9521,51.72413793103448,29.0,70.45840859413147,78.57142857142857,28.0,291.34068608284,92.5925925925926,27.0,860.6156277656555
9522,50.0,20.0,67.67363214492798,73.68421052631578,19.0,284.8253877162933,83.33333333333334,18.0,874.3815793991089
9523,75.0,44.0,69.23352694511415,74.4186046511628,43.0,299.8102345466614,66.66666666666666,42.0,883.4344851970673
9524,62.7906976744186,43.0,70.03933477401732,69.04761904761905,42.0,296.7936804294586,78.04878048780488,41.0,811.7244231700897
9525,56.4102564102564,39.0,72.35638403892517,73.68421052631578,38.0,295.70670533180237,81.08108108108108,37.0,761.3408272266388
9526,17.142857142857142,35.0,69.20517611503601,14.705882352941178,34.0,284.323459148407,27.27272727272727,33.0,680.0312180519104
9527,84.84848484848484,33.0,68.59138989448546,93.75,32.0,297.6051256656647,90.32258064516128,31.0,901.257708787918
9528,63.157894736842096,19.0,67.98988842964171,88.8888888888889,18.0,298.57830286026,82.35294117647058,17.0,801.0167627334595
9529,70.58823529411767,17.0,66.57625341415404,56.25,16.0,297.13538789749146,73.33333333333333,15.0,850.0814547538757
9530,88.8888888888889,36.0,71.12652659416199,88.57142857142857,35.0,292.9104661941528,88.23529411764706,34.0,715.5295412540436
9531,80.95238095238095,21.0,74.78896474838255,80.0,20.0,290.67963647842413,68.42105263157895,19.0,721.2504367828369
9532,81.81818181818183,33.0,73.07566142082214,84.375,32.0,298.24759006500244,87.09677419354837,31.0,896.0875828266144
9533,65.78947368421053,38.0,73.0397503376007,75.67567567567569,37.0,291.0473423004151,80.55555555555556,36.0,913.38996219635
9534,59.09090909090909,22.0,74.4188871383667,71.42857142857143,21.0,290.0022976398468,90.0,20.0,758.6904625892639
9535,69.38775510204081,49.0,70.62157821655273,85.41666666666666,48.0,296.29198384284973,74.46808510638297,47.0,811.7188453674316
9536,51.72413793103448,29.0,68.51987981796265,64.28571428571429,28.0,288.9903640747071,55.555555555555564,27.0,879.4740405082703
9537,61.53846153846154,39.0,71.59128761291505,63.157894736842096,38.0,297.730220079422,67.56756756756756,37.0,842.4329011440277
9538,78.57142857142857,14.0,68.06396961212158,76.92307692307693,13.0,300.6469140052796,83.33333333333334,12.0,712.1946566104889
9539,62.96296296296296,54.0,73.63309240341188,77.35849056603773,53.0,323.7554898262024,76.92307692307693,52.0,853.395101070404
9540,77.4193548387097,31.0,74.33452773094176,73.33333333333333,30.0,301.67528820037836,86.20689655172413,29.0,923.6957712173462
9541,69.76744186046511,43.0,74.98315024375916,80.95238095238095,42.0,312.45745801925665,63.414634146341456,41.0,970.4789140224457
9542,62.5,16.0,70.8099720478058,66.66666666666666,15.0,312.1321384906769,85.71428571428571,14.0,937.69496011734
9543,76.19047619047619,42.0,74.64666080474855,60.97560975609756,41.0,334.29369139671326,80.0,40.0,970.7343246936798
